#{"t_start": 1780352783.8458261, "env_id": "None"}
r,l,t
-52.207153,1,12671.860899
-41.704658,8,12675.650171
-58.215034,35,12682.455455
-77.428884,50,12690.98913
-52.453712,1,12694.017679
-51.117641,1,12697.031827
-51.462036,1,12700.064606
-47.257854,1,12703.093335
-48.054557,7,12706.791722
-97.003089,24,12712.364906
-73.605836,18,12717.249091
-57.512645,15,12721.823073
-70.164596,14,12726.319503
-51.314827,1,12729.345545
197.847937,148,12748.633529
-131.59232,111,12761.054224
-50.574543,1,12764.120243
-52.905441,1,12767.128316
410.865286,144,12786.007799
-87.004923,15,12790.58968
-52.275913,1,12793.585658
-56.919868,7,12797.297125
-52.003658,1,12800.320312
-49.793739,1,12803.337667
-49.783188,1,12806.342444
-50.180408,1,12809.363027
177.088583,105,12823.935705
-55.428133,7,12827.635015
-227.673535,58,12836.984489
-47.218233,6,12840.586307
298.139372,138,12858.911441
-96.09877,15,12863.508298
-49.504894,1,12866.54447
-54.045184,11,12870.680284
-54.168148,1,12873.697609
-51.6591,1,12876.695309
-49.116669,20,12881.880724
-53.499401,1,12884.905476
-52.173328,1,12887.925595
-53.701572,1,12890.979329
-53.554432,1,12893.986117
-134.418903,22,12899.34503
-53.345055,1,12902.356365
120.291897,145,12921.359012
-49.684444,1,12924.381005
152.341275,94,12937.716353
-50.299809,1,12940.763806
-202.274064,59,12950.262262
33.123741,111,12965.501025
-52.002222,85,12977.817094
-53.447758,1,12980.824351
-52.952518,1,12983.848628
-50.843739,1,12986.895777
-54.067356,1,12989.92696
-52.319546,1,12992.953778
188.614467,172,13014.966818
208.731813,140,13033.448887
-59.874976,10,13037.493168
-32.612971,55,13046.518317
343.649616,77,13057.965254
1.818192,65,13065.26913
-50.65834,1,13068.300381
-50.233578,1,13071.326875
-86.431376,14,13075.840854
-53.33474,1,13078.873081
-245.688549,250,13109.575434
-50.237051,6,13110.310602
-53.636356,1,13113.354301
-49.509628,1,13116.393054
-54.189152,1,13119.425858
-52.924465,1,13122.433519
-61.466586,6,13126.02482
-52.668129,1,13129.049007
-46.213021,23,13134.52055
-54.454764,32,13140.962999
336.027761,80,13152.836191
108.851342,250,13180.772185
-51.255014,11,13182.047394
-24.188293,24,13187.612818
-50.773048,1,13190.645643
-53.846809,1,13193.687244
-53.128529,1,13196.726606
-54.452385,1,13199.765954
-49.528332,1,13202.789428
-52.488571,1,13205.821235
-114.033173,19,13210.855533
-47.370495,1,13213.887718
-50.499489,1,13216.915476
-50.481767,2,13220.045912
19.870359,97,13233.816714
-50.151043,1,13236.834069
-52.712811,1,13239.868996
-73.940459,58,13249.260723
-51.85445,1,13252.286185
-60.327739,3,13255.547917
-43.816434,12,13259.787529
-88.818861,29,13265.931067
-47.549305,1,13268.96731
-50.959473,1,13271.980858
-50.708527,1,13275.003875
-54.218323,1,13278.030132
-52.143799,1,13281.063847
-51.609268,1,13284.094929
-50.652847,1,13287.11868
-53.075787,1,13290.177394
-52.915085,1,13293.20997
-133.306241,18,13298.10571
-52.076801,1,13301.127618
-53.978352,1,13304.146178
-69.675323,9,13308.040569
-47.940012,7,13311.751831
198.156052,1,13314.768844
-83.363735,13,13316.250671
-55.890004,14,13320.729642
-69.877063,46,13328.789401
-50.383385,1,13331.821054
-53.852196,1,13334.860316
-51.733326,1,13337.884139
-15.128312,19,13342.892986
-92.615769,14,13347.369623
-41.663208,8,13351.199078
-80.244943,19,13356.260489
-50.865986,1,13359.295744
-8.045271,75,13370.55342
-49.551888,1,13373.61021
-50.70483,1,13376.644947
-54.447392,1,13379.683067
-52.250671,1,13382.693539
-51.197418,1,13385.733759
-86.576011,7,13389.41501
-90.457384,9,13393.342227
-65.953012,7,13397.030862
-57.602164,6,13400.632627
-51.43203,1,13403.646561
-48.260692,3,13406.89899
-91.087934,13,13411.296801
-46.174882,2,13414.442538
-51.716702,1,13417.483583
-101.374549,12,13421.721539
-50.363876,1,13424.76513
-42.588938,7,13428.429901
-52.996609,1,13431.459387
174.093162,109,13446.541939
-61.6093,18,13451.463926
-52.826988,1,13454.493185
-53.532291,1,13457.566729
-52.900505,1,13460.601656
-51.128254,1,13463.667749
-76.936225,8,13467.465114
-78.934245,29,13473.628546
-51.433636,1,13476.655939
-100.881347,11,13480.790282
-50.048836,1,13483.825526
-51.814491,1,13486.865304
-53.04121,1,13489.892043
-51.466438,1,13492.94644
-47.577988,1,13495.988055
18.863893,83,13508.125718
-49.662216,1,13511.112389
-50.219368,1,13514.15422
-137.092279,22,13519.488477
-57.041679,10,13523.514561
-79.190023,13,13527.841289
-49.925537,1,13530.861952
-52.45166,1,13533.900353
-125.766547,15,13538.526752
-44.649526,6,13542.147867
-50.192459,1,13545.180648
-51.139263,1,13548.208581
-52.005192,1,13551.233838
-24.668021,12,13555.486869
-49.46204,1,13558.516968
-47.712399,1,13561.554918
-50.187477,1,13564.583046
-51.012401,6,13568.174996
-50.22274,1,13571.206023
-53.445042,1,13574.214811
-52.144337,1,13577.229766
-51.200294,1,13580.266617
26.305514,50,13588.8096
-51.542828,1,13591.83385
-50.797009,1,13594.855835
74.365059,173,13616.956865
81.581916,152,13636.772523
-49.657024,1,13639.823709
44.393008,47,13647.933926
-51.254589,1,13650.970076
-95.052683,11,13655.143586
-121.874978,15,13659.721629
-91.853998,18,13664.663366
275.692931,215,13691.457391
410.263304,250,13719.223985
-103.354397,11,13720.491771
-53.475868,1,13723.542977
-75.378789,38,13730.715266
-53.220577,1,13733.729478
-53.621605,1,13736.747575
279.497153,155,13756.861832
-85.895696,11,13760.984926
-23.362996,116,13776.84011
-128.970588,27,13782.732695
-49.981384,1,13785.774617
-48.660763,11,13789.900829
-51.301483,1,13792.946222
-71.630304,12,13797.224607
45.023719,109,13812.274491
-44.576217,6,13815.864964
-50.547066,1,13818.926745
-54.263004,1,13821.945567
-53.630718,1,13824.965407
-7.536048,92,13838.169082
-51.769402,1,13841.200111
-54.607708,1,13844.227328
-49.554276,1,13847.2586
405.375779,191,13871.289219
272.141004,145,13887.497686
4.668743,34,13891.357015
-51.140648,1,13894.382226
-52.346603,1,13897.420724
-53.579971,1,13900.458416
52.039867,102,13914.707353
101.688732,126,13931.580421
-48.927744,19,13936.61567
-68.284673,10,13940.662447
-50.49461,1,13943.671778
-51.400661,1,13946.720641
-82.889749,22,13952.087412
-52.22282,1,13955.093407
-56.203868,2,13958.221242
-54.069176,1,13961.259126
-53.032097,1,13964.28188
-63.470476,3,13967.537299
-51.5028,1,13970.563318
-49.851376,1,13973.597248
-52.060505,1,13976.626228
-50.090717,1,13979.641666
-51.447941,2,13982.792249
-53.634514,1,13985.796624
-50.374363,1,13988.83439
-52.359097,1,13991.844933
-54.551617,1,13994.883325
-52.894608,1,13997.925285
-52.250183,1,14000.967518
-53.388424,1,14003.984168
-51.716499,1,14007.023501
-52.822056,1,14010.055804
-53.590649,1,14013.08311
-53.627968,1,14016.110906
-53.124584,1,14019.124774
-52.822208,1,14022.159561
-73.379573,13,14026.52552
-83.995476,22,14031.861191
-54.32502,1,14034.912802
-52.231094,1,14037.956894
-81.755624,7,14041.677787
-74.772262,6,14045.26102
-53.309872,1,14048.283854
-51.705383,1,14051.318794
-29.065442,120,14067.658175
-50.453728,1,14070.718388
-75.654353,13,14075.099183
-51.514435,1,14078.14291
-51.937767,1,14081.176285
-54.063324,1,14084.195182
-47.561646,1,14087.237989
-50.153645,1,14090.277494
-50.003712,1,14093.325501
-53.020988,1,14096.361412
-50.623802,1,14099.39413
24.391878,94,14112.773985
-53.215179,1,14115.786816
-51.758766,1,14118.818135
409.635279,158,14139.234885
327.535202,159,14156.981984
-51.979561,1,14160.028983
-415.275691,140,14178.475696
-53.115219,1,14181.521269
-62.923782,5,14184.985534
14.896082,35,14191.775526
-33.664186,16,14196.448727
-52.49551,1,14199.456542
-93.627749,15,14204.02923
-58.056903,11,14208.161659
-53.702765,17,14212.938049
-90.305917,23,14218.406509
-50.527706,1,14221.422432
-52.986053,1,14224.452299
-75.422057,15,14229.047687
-257.839315,81,14240.959721
-65.104017,3,14244.213223
3.42188,90,14257.177844
-74.35479,25,14262.871836
-74.881562,17,14267.678618
-66.464137,16,14272.370327
-53.950173,3,14275.601678
-49.945221,1,14278.634071
-63.433036,5,14282.106973
236.106832,107,14296.954443
-532.674878,250,14324.791824
-926.084354,250,14352.649974
-251.686103,64,14359.792598
-128.170241,26,14365.601327
-17.471258,87,14378.120939
146.343224,160,14398.839458
-49.852722,1,14401.855305
-50.082218,1,14404.884783
-52.831951,1,14407.923157
-53.827259,1,14410.941142
33.770003,35,14417.742209
-60.702182,5,14421.255816
-51.97681,1,14424.25978
-104.879842,14,14428.745581
-54.266287,5,14432.220181
-53.423866,1,14435.269609
-51.972778,1,14438.292517
-53.750251,6,14441.890219
-50.500057,1,14444.950125
-54.267677,1,14447.983785
-50.546883,1,14451.019841
-51.243046,1,14454.074486
-50.384876,1,14457.116141
-52.495388,1,14460.1378
-54.590662,2,14463.244108
-57.199737,2,14466.382554
139.447174,106,14481.124437
-53.820427,1,14484.156003
-53.287651,1,14487.173037
-52.373753,1,14490.207024
-51.4645,1,14493.218444
14.315675,176,14515.674167
-80.526788,13,14520.051624
-100.414671,76,14531.4531
-68.96986,6,14535.040203
-49.813717,1,14538.052763
-49.672165,1,14541.078128
-50.247238,1,14544.089786
-89.250765,22,14549.401499
-39.140785,25,14555.092593
-45.844111,18,14560.018129
-52.823395,1,14563.052702
-57.792219,4,14566.392247
-50.133862,1,14569.438892
-97.120086,12,14573.692736
-42.286052,5,14577.200322
-33.858652,50,14585.696216
-90.165693,8,14589.486392
-50.434238,1,14592.515189
-53.633621,1,14595.507513
3.881016,69,14606.174067
0.098439,56,14615.292697
-51.705067,1,14618.319791
-53.534313,1,14621.367866
-51.699257,1,14624.410291
-53.452774,1,14627.435369
-43.229818,8,14631.23979
-54.266712,1,14634.264356
-49.186253,1,14637.289375
-54.396881,1,14640.307233
-52.833038,1,14643.345253
-50.062305,1,14646.359297
-47.87281,1,14649.383678
-50.450768,1,14652.416866
-47.410294,1,14655.439017
-50.602207,1,14658.458067
-51.355728,1,14661.482438
-51.502037,1,14664.509137
309.621813,74,14675.632217
-123.312675,23,14678.266503
210.036775,71,14689.036166
-50.955864,1,14692.089426
-27.348932,59,14701.634219
-49.406735,8,14705.408314
-134.968148,25,14711.085814
-49.794621,1,14714.103561
-51.562237,1,14717.134144
-73.489396,15,14721.747197
40.518267,49,14730.087444
-75.475292,15,14734.67499
-87.100324,12,14738.924157
20.891671,250,14769.607182
-55.917625,1,14769.787163
139.16105,109,14784.775384
-51.970032,1,14787.826218
-54.147121,1,14790.87036
-50.692173,1,14793.901023
-52.106777,1,14796.885546
-53.031475,1,14799.917721
-54.162003,1,14802.946488
-49.856972,1,14805.9705
-54.141617,1,14809.028973
46.001947,78,14820.57324
-68.009768,7,14824.296066
-16.207798,50,14832.771401
-50.946842,1,14835.780816
-49.546055,1,14838.806989
-70.405652,8,14842.631484
-53.538345,1,14845.658689
-88.85341,11,14849.850439
-97.058939,14,14854.345849
-49.931602,1,14857.369807
-71.822476,9,14861.293754
-49.954193,1,14864.336749
-50.83614,1,14867.359923
120.496064,136,14885.429463
-53.687691,1,14888.441735
-53.843372,1,14891.476887
-49.945789,1,14894.485848
-54.030155,1,14897.505136
217.47719,66,14907.747144
72.547097,40,14912.27536
-12.644105,23,14917.7486
-51.409561,1,14920.777261
-55.96184,4,14924.137524
-54.515312,1,14927.185116
-51.06535,1,14930.239085
-67.912775,17,14935.015199
-56.88682,14,14939.492541
-49.66066,1,14942.528511
-52.84771,1,14945.517922
-75.313837,14,14949.98717
-92.16602,15,14954.578019
-55.897841,13,14958.937225
-52.782349,1,14961.956592
-49.797409,1,14965.020911
-241.086078,135,14982.939418
-49.653072,1,14985.965834
-50.040394,1,14988.996126
-49.751083,1,14992.063548
-49.762234,1,14995.084323
-53.88694,1,14998.124083
-49.581196,1,15001.174438
-51.40871,1,15004.198738
-54.259312,1,15007.233571
-52.19606,1,15010.269976
-64.616433,30,15016.525936
12.097129,90,15029.453079
373.293096,165,15050.697312
380.49368,92,15060.93986
174.641705,77,15069.549806
-292.203374,166,15088.028402
-72.283825,9,15091.934157
-50.750629,1,15094.991058
-51.922729,1,15098.014622
-50.974396,1,15101.058088
-101.853609,26,15106.879174
-64.307681,7,15110.581049
-51.025955,1,15113.620135
-50.454929,1,15116.640207
-49.716858,1,15119.639843
-51.729939,9,15123.592378
136.165655,128,15140.695204
-51.177723,1,15143.720029
-50.142017,1,15146.775139
-62.176559,8,15150.609761
-51.163235,1,15153.640156
-51.835964,1,15156.683602
-52.879868,1,15159.696281
-50.975407,1,15162.707305
-49.663479,1,15165.710016
-50.262379,1,15168.729993
-49.868149,1,15171.750282
-52.95155,1,15174.776454
-50.208981,1,15177.816316
-55.595851,15,15182.42739
-51.54287,1,15185.424484
-49.494587,1,15188.478195
-52.108547,1,15191.510653
-54.037075,1,15194.557963
-50.363907,1,15197.558084
-53.997837,1,15200.593075
-52.25528,1,15203.671743
-52.627758,1,15206.708042
-50.262482,1,15209.743161
-52.32402,1,15212.761086
-41.185715,5,15216.274652
-49.801823,1,15219.297023
-50.279457,1,15222.349623
-53.490837,1,15225.375262
-50.595123,1,15228.411379
-49.35022,1,15231.436356
-50.007141,1,15234.438504
-49.967136,1,15237.463592
-52.649876,1,15240.492079
-64.475119,4,15243.853262
-49.237156,3,15247.116201
-53.909637,1,15250.160669
-51.84673,57,15259.471704
-83.263834,55,15268.576247
-54.217304,1,15271.617957
-145.279316,34,15278.305325
-59.040029,11,15282.41013
-115.35361,53,15291.22957
-53.431011,1,15294.285621
-102.242177,14,15298.742676
-85.15019,14,15303.209445
-106.546463,24,15308.761719
-53.198101,1,15311.814991
-52.562775,1,15314.852214
-49.463909,1,15317.89108
-54.046097,1,15320.914095
-50.215229,1,15323.961604
-49.333523,1,15326.961488
-50.374741,1,15329.972766
-52.624863,1,15333.027237
-51.679508,1,15336.059631
-52.176758,1,15339.088553
-53.61517,1,15342.090394
-54.235077,1,15345.129181
-50.877972,1,15348.156555
-54.064892,1,15351.170872
-52.179222,1,15354.21256
-47.747982,1,15357.227638
-103.65775,29,15363.353548
61.923373,52,15372.041721
-76.767189,12,15376.29389
-49.907688,1,15379.301376
-49.766998,1,15382.341193
-52.163822,1,15385.367958
-50.739754,1,15388.400732
-52.151935,13,15392.779435
-54.103931,1,15395.811539
-49.830303,1,15398.8455
-52.282047,1,15401.883807
-63.069299,6,15405.477036
-52.979427,1,15408.51439
-51.393539,1,15411.544683
-51.289566,1,15414.587223
-52.591286,1,15417.626898
-171.876344,90,15430.551505
-49.885269,1,15433.56794
-51.099487,1,15436.607429
-48.171738,1,15439.609909
-51.841133,1,15442.654678
-51.896542,1,15445.682353
-50.493343,1,15448.712799
-86.748386,14,15453.149732
-26.233718,69,15463.715739
-61.226931,6,15467.294029
-53.928368,1,15470.308466
-53.006527,1,15473.339032
-50.060116,1,15476.378918
-52.502491,1,15479.39653
-51.486019,1,15482.436913
-48.680584,2,15485.565931
-69.5113,17,15490.355458
-49.90852,1,15493.38436
-78.807475,12,15497.673769
-60.124918,4,15501.0215
-53.80645,1,15504.04451
-47.753189,1,15507.075943
-51.646042,1,15510.098827
-49.70261,1,15513.12349
-51.017487,1,15516.159149
-61.310438,3,15519.409606
-52.589699,1,15522.417315
-54.2327,1,15525.443492
-62.949715,3,15528.710045
-53.44315,1,15531.735646
-52.670895,1,15534.785781
-53.916771,1,15537.774129
-53.536316,1,15540.827843
-53.587395,1,15543.858327
-52.674347,1,15546.884798
-50.917622,1,15549.930817
-50.173798,1,15552.975284
-54.76651,1,15556.019155
-50.834618,1,15559.063093
-50.598395,2,15562.186281
-59.32062,2,15565.327732
-53.008163,1,15568.378432
-50.857224,1,15571.408085
-53.964813,1,15574.432388
-51.602425,1,15577.461514
-51.170815,1,15580.494641
-54.576447,1,15583.528856
-82.081356,13,15587.898312
-57.492263,3,15591.146682
-49.432316,1,15594.190814
-49.766773,1,15597.238219
-49.302906,1,15600.249769
-50.584541,1,15603.286202
-53.431997,9,15607.196621
-54.192307,1,15610.220188
-53.766106,1,15613.236832
-51.623363,1,15616.266163
-53.634071,1,15619.296181
-53.609135,1,15622.324206
-52.145157,1,15625.383993
-265.651169,99,15639.283376
-102.248959,17,15644.073212
-107.372291,15,15648.681203
-62.101116,3,15651.952069
-70.833416,40,15659.340276
153.937623,129,15676.651295
-41.296996,12,15680.911134
-50.057095,1,15683.94816
-47.337959,1,15686.974151
-53.511936,1,15690.012298
-50.345245,1,15693.035021
-50.239361,1,15696.080694
-50.212925,1,15699.132047
9.731121,36,15706.045524
-52.101742,1,15709.085996
-51.629532,1,15712.097821
-52.851753,1,15715.141879
-52.844299,1,15718.18638
-47.52417,1,15721.261479
-50.588913,1,15724.286358
-53.318409,1,15727.317482
-69.811853,33,15733.889792
-49.28265,1,15736.922338
-51.012962,1,15739.957733
-52.256332,1,15742.991605
-53.566921,1,15746.031386
-54.057949,1,15749.046402
-69.814383,36,15755.961801
-50.14819,1,15759.015541
-50.79287,1,15762.02563
-124.146002,35,15768.837703
-100.685528,27,15774.78691
-51.073921,1,15777.843431
-51.106091,1,15780.850016
-36.127828,39,15788.118458
-91.460728,13,15792.44261
-49.741829,1,15795.490915
-51.284397,1,15798.530609
223.727253,34,15805.278638
-117.231748,48,15810.680577
-90.412974,18,15815.631116
-46.791675,15,15820.194021
-104.013491,13,15824.57696
-63.489775,3,15827.809952
-46.858541,4,15831.176721
-52.642239,1,15834.207613
-51.029316,1,15837.212601
65.212559,69,15847.78216
-52.32935,1,15850.812411
-69.735036,8,15854.630525
-10.370289,30,15860.885304
61.116351,70,15871.636398
200.170959,1,15874.695288
-97.195673,16,15876.533721
-50.950592,1,15879.555508
-54.314342,1,15882.549571
-53.135883,1,15885.597207
-49.454857,1,15888.605338
-54.445885,1,15891.620358
-115.151523,17,15896.414542
22.877196,132,15913.962775
-53.908081,1,15916.988496
81.355337,84,15929.249626
-69.425244,7,15932.936858
42.473074,110,15948.086075
-73.842645,7,15951.773511
-83.704724,22,15957.16072
-50.332726,1,15960.205341
-49.711086,1,15963.237611
-50.225956,1,15966.269558
-91.990993,19,15971.284213
-109.246978,51,15979.883041
14.969726,77,15991.343804
-52.352726,1,15994.398314
-54.078827,1,15997.442213
193.236375,202,16022.801285
-8.779376,16,16024.631416
-49.90662,1,16027.6422
-38.556856,10,16031.65753
-51.415977,1,16034.702926
-103.915725,15,16039.306164
-50.264526,1,16042.319773
-52.028374,1,16045.335145
-49.964169,1,16048.389719
-51.845718,1,16051.425702
-90.417621,10,16055.524122
-54.389183,1,16058.540872
-46.951688,5,16061.995994
-56.325557,6,16065.596032
-64.86201,4,16068.964051
-51.929123,1,16072.019506
195.824249,1,16075.068214
-59.212095,12,16076.45334
-50.408081,1,16079.482393
-51.949627,1,16082.52012
-59.425634,16,16087.214156
-50.209877,1,16090.226258
-95.674726,40,16097.578977
-50.312664,1,16100.604512
-51.092731,1,16103.638513
-49.617733,1,16106.670352
-52.023079,1,16109.712439
-50.536854,1,16112.737303
-50.505505,1,16115.783954
-50.580402,1,16118.80054
-49.692413,1,16121.814296
-50.630447,1,16124.863959
-51.05793,1,16127.895822
-75.548798,7,16131.595226
-116.919827,27,16137.514975
-74.853997,12,16141.79375
-88.894005,14,16146.23918
-115.928593,18,16151.157051
-44.064908,2,16154.297009
-51.109997,1,16157.353013
-54.049824,1,16160.392831
-52.039768,1,16163.390137
-53.060959,1,16166.403379
-50.957233,1,16169.42083
-50.31292,1,16172.416206
-43.397016,12,16176.674223
-51.343925,1,16179.736739
-50.418198,1,16182.746315
-51.665127,1,16185.815091
-52.282387,1,16188.834393
-50.096233,1,16191.850166
-51.462841,1,16194.876185
-50.249508,1,16197.899031
-54.824839,4,16201.270753
-77.760867,10,16205.306442
-131.87165,24,16210.913122
-50.269024,1,16213.951499
-53.772469,1,16216.998449
-53.298294,1,16220.016671
-51.789108,1,16223.058112
-31.637795,15,16227.596807
-54.179516,1,16230.620976
-102.820989,13,16234.962919
-51.356869,1,16237.957139
-52.64241,1,16240.984494
-53.809372,1,16244.018157
-52.787361,1,16247.04367
-49.918861,1,16250.058769
-49.761452,1,16253.058248
-49.86594,1,16256.091718
-49.280479,1,16259.125548
-51.667358,1,16262.129515
-53.697773,1,16265.160819
-51.741741,1,16268.189595
-50.108631,1,16271.209754
-47.79216,1,16274.232587
-53.589012,1,16277.277316
-49.832752,1,16280.347517
-51.294987,1,16283.367457
-53.944977,1,16286.374128
-52.022644,1,16289.409411
-50.255806,1,16292.441876
-53.848907,1,16295.48782
-53.859737,1,16298.519436
-52.185612,1,16301.543399
-53.955025,1,16304.560323
-52.23016,1,16307.606007
-54.313587,1,16310.63967
-97.095003,18,16315.57321
-50.862297,1,16318.618192
-117.566544,18,16323.55892
-79.328227,55,16332.544584
-53.572964,1,16335.594209
-110.531063,16,16340.30755
-55.280212,5,16343.762515
-52.275097,1,16346.777063
-49.552769,1,16349.825992
-49.472961,1,16352.825678
-50.581268,1,16355.872904
-52.277382,1,16358.886016
-52.771484,1,16361.953448
-51.240852,1,16364.984026
-53.575405,1,16367.996603
-54.191307,1,16371.003264
-53.894009,1,16374.04252
-76.312526,37,16381.075931
-50.718178,1,16384.119759
-50.53429,1,16387.15879
-49.16486,1,16390.178062
-50.37289,1,16393.190467
-50.91481,1,16396.214934
-51.007767,1,16399.240165
-50.664768,1,16402.259996
-49.845364,1,16405.284401
-51.996319,1,16408.326326
-54.844906,1,16411.338535
-90.640427,43,16419.067515
-94.04039,16,16423.813646
-112.769519,38,16430.940884
-53.678062,1,16433.984545
-50.928692,1,16437.018009
-50.436138,1,16440.051405
-51.051235,1,16443.088463
-62.595916,21,16448.357661
-51.383469,1,16451.376239
-50.541149,1,16454.418367
-68.685219,19,16459.422355
-54.251879,95,16472.857912
-60.70099,4,16476.218248
-49.538864,1,16479.249634
-53.189548,1,16482.288632
-50.685192,1,16485.294693
4.673396,36,16492.194618
-94.624503,54,16501.117023
-101.889116,13,16505.487047
-50.092895,9,16509.388131
-51.275093,1,16512.401916
-19.935431,18,16517.313617
-80.393268,13,16521.672889
-74.552287,15,16526.249249
-52.17662,1,16529.283922
-90.138302,8,16533.1009
-57.68405,5,16536.522983
-88.119622,16,16541.24844
-49.326746,8,16545.023636
-53.450554,1,16548.046629
-83.50998,12,16552.325285
-49.465897,1,16555.352608
-51.129036,1,16558.364561
-53.75705,1,16561.389407
-53.74733,1,16564.43945
-50.485817,1,16567.48411
-50.273865,1,16570.52568
-50.066441,1,16573.569164
-51.772655,1,16576.606761
-54.079742,1,16579.664859
-80.912648,6,16583.228736
-96.020395,20,16588.352506
-34.229766,21,16593.60323
-40.615686,9,16597.518354
-51.352345,1,16600.544322
-52.183491,1,16603.541734
-50.707424,1,16606.581036
-54.507465,1,16609.600532
-49.821712,1,16612.63842
-50.347729,1,16615.652739
-50.385967,1,16618.680318
-51.380421,1,16621.717392
-54.440693,1,16624.731477
-51.384518,1,16627.754228
-63.586462,5,16631.211297
-50.9188,1,16634.239805
-51.557247,1,16637.257468
-51.394096,1,16640.300191
-52.061245,1,16643.336199
-52.121208,1,16646.356414
-50.901646,1,16649.397133
-52.257473,1,16652.420141
-51.498016,1,16655.448802
-53.493244,1,16658.476289
-50.52552,1,16661.524027
-49.681084,1,16664.536859
-50.392204,1,16667.55836
-253.047797,75,16678.756866
-104.723967,14,16683.243619
-4.689992,73,16694.253983
-153.22453,56,16703.421675
-129.583597,23,16708.888864
-38.284708,19,16713.939619
-52.066425,1,16716.962546
-64.011773,9,16720.896012
6.217318,22,16726.27936
-52.643612,1,16729.33898
-50.545818,1,16732.408649
-58.331132,4,16735.762954
-51.278427,1,16738.787832
-53.013393,1,16741.817716
-49.90728,1,16744.848802
-50.29813,1,16747.887713
-53.014248,1,16750.919147
-87.475168,15,16755.484653
-54.749588,8,16759.297287
-51.032341,1,16762.318351
-53.839809,1,16765.350188
-49.934761,1,16768.369571
-51.531101,1,16771.432103
-47.735576,3,16774.700537
-53.340069,1,16777.703477
-54.436497,1,16780.732986
-51.527088,1,16783.762221
-49.659645,1,16786.813812
-51.287464,1,16789.853572
-53.094025,1,16792.879618
-50.728287,1,16795.919903
-49.70723,1,16798.946297
-50.427895,1,16801.982848
-53.363998,1,16805.033744
-51.903774,1,16808.034588
-50.232361,1,16811.074872
-51.460857,1,16814.125327
-52.133533,1,16817.144709
-50.525158,1,16820.166992
-49.383228,1,16823.191514
-49.998924,1,16826.226133
-53.961666,1,16829.249254
-52.954964,1,16832.278785
-132.424214,21,16837.547979
-50.13316,1,16840.566051
-52.357643,1,16843.557102
-53.551624,1,16846.596497
-49.444073,1,16849.637743
-32.396267,15,16854.256598
-51.141582,1,16857.271298
-17.791085,11,16861.400941
-47.873985,5,16864.867703
-56.211848,4,16868.226332
-49.763714,1,16871.281767
-76.437221,36,16878.197187
-53.918401,3,16881.444181
-52.259617,1,16884.488483
-32.809454,30,16890.763263
-51.325331,6,16894.330735
-50.126751,1,16897.366221
-58.78137,2,16900.502313
-52.117828,1,16903.531572
-51.87772,1,16906.54025
-94.928697,24,16912.166304
42.600704,61,16921.86005
-52.070339,1,16924.853574
-11.606448,34,16931.552777
166.669392,51,16940.193708
-78.365649,7,16941.019693
-74.066002,9,16944.943725
-49.906944,1,16947.975003
-76.008494,6,16951.549918
-53.945675,1,16954.582873
-64.1829,4,16957.947861
-51.198077,2,16961.066893
-56.291583,51,16969.611626
-51.342228,23,16975.080497
-52.231373,1,16978.098767
-54.09071,1,16981.111689
-87.349277,71,16991.954399
-50.49477,1,16995.012294
73.170176,85,17007.36125
-53.181999,1,17010.395282
-50.434502,1,17013.429181
196.037546,8,17017.237865
-9.084422,97,17028.139697
-52.582035,1,17031.168223
-51.250622,1,17034.211706
-49.599731,1,17037.259581
-50.099651,1,17040.294363
-50.771408,1,17043.304774
-46.188009,4,17046.646798
-49.503147,1,17049.680719
-52.696861,1,17052.693527
-51.363522,1,17055.699551
-53.162621,1,17058.74982
-49.535568,1,17061.766903
-51.949383,1,17064.818649
-51.072006,1,17067.875052
-50.598705,1,17070.899666
-51.968559,1,17073.939785
-50.916573,1,17076.995692
-53.240982,1,17080.018162
-50.179508,1,17083.073869
-64.362614,5,17086.536675
-50.312107,1,17089.539294
-54.12452,4,17092.920182
-93.051313,15,17097.491835
-46.712654,6,17101.083801
-54.328903,1,17104.106901
-51.60857,1,17107.138924
-52.973053,1,17110.16779
-51.584347,1,17113.201363
-54.011662,1,17116.217131
-54.515614,1,17119.250978
-49.436817,1,17122.293505
-54.462418,1,17125.354822
-52.446075,1,17128.401177
-53.773811,1,17131.427782
-51.860741,1,17134.456474
-54.152805,1,17137.488787
-52.761169,1,17140.520483
-51.080597,1,17143.5456
-51.956814,1,17146.571615
-54.290352,1,17149.590863
-55.884048,2,17152.718189
-49.728703,1,17155.748656
-51.800457,1,17158.758545
-50.737232,1,17161.803935
-51.35688,1,17164.820486
-76.847701,17,17169.611856
-52.090832,1,17172.658466
-70.038813,6,17176.239336
-52.688213,1,17179.277508
-70.273626,5,17182.769093
-51.252945,1,17185.785385
-53.758678,1,17188.819971
-98.271703,16,17193.523407
-54.161453,1,17196.577825
-58.042238,7,17200.280524
-47.762177,1,17203.30061
-52.523865,1,17206.362452
-52.525299,1,17209.377932
-54.450005,1,17212.420367
49.14219,56,17221.575423
-53.477386,1,17224.607835
-52.410046,1,17227.629076
-130.750548,36,17234.528282
-50.800026,1,17237.553681
-113.544575,18,17242.453617
167.9368,95,17255.882142
-1.219866,43,17260.72582
50.548749,73,17271.834142
-50.601037,10,17275.877641
-51.152935,1,17278.893653
-50.787807,1,17281.925643
-50.278179,1,17284.957432
